ncrna_id,drug_id,disease_id,label,split_role,source_dataset
776,21,35,1,positive,dataset2
776,39,23,1,positive,dataset2
776,40,2,2,positive,dataset2
776,41,17,2,positive,dataset2
776,42,23,1,positive,dataset2
776,47,38,2,positive,dataset2
776,73,2,1,positive,dataset2
777,3,12,1,positive,dataset2
777,21,17,1,positive,dataset2
777,26,18,1,positive,dataset2
777,39,23,1,positive,dataset2
777,42,23,1,positive,dataset2
777,60,17,1,positive,dataset2
777,83,18,1,positive,dataset2
778,3,26,2,positive,dataset2
778,21,26,2,positive,dataset2
778,39,26,1,positive,dataset2
778,39,26,2,positive,dataset2
778,58,6,1,positive,dataset2
778,58,6,2,positive,dataset2
778,71,12,2,positive,dataset2
778,83,18,1,positive,dataset2
778,84,26,2,positive,dataset2
778,98,18,1,positive,dataset2
779,21,35,1,positive,dataset2
779,39,6,1,positive,dataset2
779,60,17,1,positive,dataset2
780,21,17,1,positive,dataset2
781,3,37,2,positive,dataset2
781,21,15,2,positive,dataset2
781,21,22,1,positive,dataset2
781,26,18,1,positive,dataset2
781,40,2,2,positive,dataset2
781,42,23,2,positive,dataset2
781,60,17,1,positive,dataset2
781,73,2,1,positive,dataset2
781,83,18,1,positive,dataset2
782,3,12,1,positive,dataset2
782,40,2,1,positive,dataset2
782,58,6,2,positive,dataset2
782,73,2,1,positive,dataset2
782,101,6,2,positive,dataset2
783,21,35,1,positive,dataset2
783,25,2,2,positive,dataset2
783,39,2,2,positive,dataset2
783,52,2,2,positive,dataset2
783,60,2,2,positive,dataset2
783,60,17,1,positive,dataset2
783,102,2,2,positive,dataset2
784,95,17,1,positive,dataset2
785,3,12,1,positive,dataset2
785,21,22,1,positive,dataset2
785,21,35,1,positive,dataset2
785,39,23,1,positive,dataset2
785,42,23,1,positive,dataset2
785,73,2,1,positive,dataset2
785,83,18,1,positive,dataset2
785,95,17,1,positive,dataset2
785,98,18,1,positive,dataset2
786,3,2,2,positive,dataset2
786,21,2,2,positive,dataset2
786,21,17,2,positive,dataset2
786,31,2,2,positive,dataset2
786,39,23,1,positive,dataset2
786,42,23,1,positive,dataset2
786,58,6,1,positive,dataset2
786,58,6,2,positive,dataset2
787,21,35,1,positive,dataset2
788,21,35,1,positive,dataset2
788,39,23,1,positive,dataset2
788,42,23,1,positive,dataset2
789,26,18,1,positive,dataset2
789,60,17,1,positive,dataset2
789,83,18,1,positive,dataset2
790,3,26,2,positive,dataset2
790,21,26,2,positive,dataset2
790,39,26,2,positive,dataset2
790,58,6,2,positive,dataset2
790,75,28,1,positive,dataset2
790,84,26,2,positive,dataset2
790,107,2,1,positive,dataset2
791,21,6,2,positive,dataset2
792,3,2,1,positive,dataset2
792,3,2,2,positive,dataset2
792,3,12,2,positive,dataset2
792,3,21,2,positive,dataset2
792,3,25,2,positive,dataset2
792,15,2,2,positive,dataset2
792,15,21,2,positive,dataset2
792,18,22,2,positive,dataset2
792,21,6,2,positive,dataset2
792,21,12,2,positive,dataset2
792,21,17,1,positive,dataset2
792,21,17,2,positive,dataset2
792,21,25,1,positive,dataset2
792,21,26,2,positive,dataset2
792,21,39,2,positive,dataset2
792,21,49,2,positive,dataset2
792,31,2,1,positive,dataset2
792,32,24,2,positive,dataset2
792,34,23,2,positive,dataset2
792,35,2,2,positive,dataset2
792,35,21,2,positive,dataset2
792,35,39,2,positive,dataset2
792,39,2,2,positive,dataset2
792,41,17,1,positive,dataset2
792,41,17,2,positive,dataset2
792,42,49,2,positive,dataset2
792,65,45,1,positive,dataset2
792,71,12,2,positive,dataset2
792,75,2,2,positive,dataset2
792,75,28,2,positive,dataset2
793,21,26,2,positive,dataset2
793,60,32,1,positive,dataset2
794,42,23,2,positive,dataset2
794,107,2,1,positive,dataset2
795,21,17,2,positive,dataset2
795,21,26,2,positive,dataset2
795,21,42,2,positive,dataset2
795,40,2,1,positive,dataset2
795,42,23,1,positive,dataset2
795,73,2,2,positive,dataset2
796,83,18,1,positive,dataset2
796,98,18,1,positive,dataset2
797,83,18,1,positive,dataset2
797,98,18,1,positive,dataset2
798,60,2,2,positive,dataset2
799,3,13,1,positive,dataset2
799,3,26,1,positive,dataset2
799,12,19,1,positive,dataset2
799,21,12,1,positive,dataset2
799,21,17,1,positive,dataset2
799,21,26,1,positive,dataset2
799,21,42,1,positive,dataset2
799,26,18,2,positive,dataset2
799,31,2,1,positive,dataset2
799,31,2,2,positive,dataset2
799,33,2,1,positive,dataset2
799,39,6,1,positive,dataset2
799,39,12,1,positive,dataset2
799,39,18,1,positive,dataset2
799,39,23,1,positive,dataset2
799,42,2,1,positive,dataset2
799,42,23,1,positive,dataset2
799,42,29,2,positive,dataset2
799,54,2,2,positive,dataset2
799,58,6,1,positive,dataset2
799,60,2,1,positive,dataset2
799,60,15,1,positive,dataset2
799,60,17,1,positive,dataset2
799,60,22,1,positive,dataset2
799,71,12,1,positive,dataset2
799,75,28,2,positive,dataset2
799,83,18,1,positive,dataset2
799,83,18,2,positive,dataset2
799,84,26,1,positive,dataset2
799,90,2,1,positive,dataset2
799,98,18,1,positive,dataset2
799,98,18,2,positive,dataset2
800,21,22,2,positive,dataset2
800,71,12,2,positive,dataset2
800,95,17,1,positive,dataset2
801,21,17,2,positive,dataset2
801,41,17,1,positive,dataset2
801,41,17,2,positive,dataset2
801,42,23,2,positive,dataset2
801,58,6,2,positive,dataset2
801,108,17,1,positive,dataset2
802,21,17,2,positive,dataset2
802,41,17,2,positive,dataset2
802,42,23,1,positive,dataset2
802,42,23,2,positive,dataset2
802,58,6,2,positive,dataset2
802,72,25,1,positive,dataset2
802,84,5,1,positive,dataset2
802,95,17,1,positive,dataset2
803,31,2,1,positive,dataset2
803,39,21,1,positive,dataset2
803,42,23,1,positive,dataset2
803,73,2,2,positive,dataset2
803,107,2,1,positive,dataset2
804,21,22,1,positive,dataset2
804,21,35,1,positive,dataset2
804,39,23,2,positive,dataset2
804,42,23,2,positive,dataset2
804,47,38,2,positive,dataset2
805,58,6,2,positive,dataset2
805,60,32,1,positive,dataset2
805,72,25,2,positive,dataset2
806,95,17,1,positive,dataset2
807,26,18,2,positive,dataset2
807,83,18,2,positive,dataset2
807,95,17,1,positive,dataset2
807,98,18,2,positive,dataset2
808,3,12,1,positive,dataset2
808,60,2,2,positive,dataset2
808,83,18,1,positive,dataset2
808,83,18,2,positive,dataset2
808,98,18,1,positive,dataset2
808,98,18,2,positive,dataset2
809,3,26,1,positive,dataset2
809,58,6,1,positive,dataset2
809,73,2,2,positive,dataset2
810,3,12,1,positive,dataset2
810,83,18,2,positive,dataset2
810,98,18,2,positive,dataset2
810,107,2,2,positive,dataset2
811,3,37,1,positive,dataset2
812,26,18,2,positive,dataset2
812,42,23,1,positive,dataset2
812,58,6,1,positive,dataset2
812,83,18,2,positive,dataset2
812,98,18,2,positive,dataset2
812,107,2,2,positive,dataset2
813,3,37,1,positive,dataset2
814,58,6,1,positive,dataset2
814,58,6,2,positive,dataset2
815,21,12,1,positive,dataset2
815,21,22,1,positive,dataset2
815,47,38,2,positive,dataset2
815,58,6,1,positive,dataset2
815,58,6,2,positive,dataset2
816,21,35,1,positive,dataset2
816,31,2,2,positive,dataset2
816,31,24,2,positive,dataset2
816,39,6,2,positive,dataset2
816,42,23,2,positive,dataset2
816,42,29,2,positive,dataset2
816,58,6,2,positive,dataset2
816,72,25,1,positive,dataset2
816,73,2,2,positive,dataset2
816,74,24,1,positive,dataset2
817,3,0,2,positive,dataset2
817,3,2,1,positive,dataset2
817,3,2,2,positive,dataset2
817,3,26,2,positive,dataset2
817,3,30,2,positive,dataset2
817,21,2,2,positive,dataset2
817,21,15,2,positive,dataset2
817,21,17,2,positive,dataset2
817,21,22,2,positive,dataset2
817,21,26,1,positive,dataset2
817,21,32,2,positive,dataset2
817,21,47,2,positive,dataset2
817,29,13,1,positive,dataset2
817,31,2,2,positive,dataset2
817,31,24,1,positive,dataset2
817,39,26,1,positive,dataset2
817,42,17,1,positive,dataset2
817,42,23,1,positive,dataset2
817,42,23,2,positive,dataset2
817,47,38,1,positive,dataset2
817,60,5,2,positive,dataset2
817,60,17,2,positive,dataset2
817,60,22,2,positive,dataset2
817,71,12,2,positive,dataset2
817,73,2,1,positive,dataset2
817,73,2,2,positive,dataset2
817,83,18,1,positive,dataset2
817,84,26,2,positive,dataset2
817,97,0,2,positive,dataset2
817,109,17,2,positive,dataset2
818,3,12,2,positive,dataset2
818,3,39,2,positive,dataset2
818,26,18,1,positive,dataset2
818,35,39,2,positive,dataset2
818,84,5,2,positive,dataset2
819,3,2,2,positive,dataset2
819,21,42,2,positive,dataset2
819,24,2,2,positive,dataset2
819,42,23,2,positive,dataset2
819,54,2,2,positive,dataset2
819,89,2,2,positive,dataset2
820,3,12,2,positive,dataset2
820,26,18,1,positive,dataset2
820,52,41,1,positive,dataset2
820,95,17,1,positive,dataset2
821,21,15,1,positive,dataset2
821,21,22,1,positive,dataset2
821,21,26,1,positive,dataset2
821,26,18,2,positive,dataset2
821,39,26,1,positive,dataset2
821,58,6,2,positive,dataset2
821,83,18,2,positive,dataset2
821,95,17,1,positive,dataset2
822,0,2,2,positive,dataset2
822,3,2,1,positive,dataset2
822,3,2,2,positive,dataset2
822,3,13,1,positive,dataset2
822,3,25,1,positive,dataset2
822,3,33,1,positive,dataset2
822,3,50,2,positive,dataset2
822,12,19,2,positive,dataset2
822,12,53,1,positive,dataset2
822,21,17,1,positive,dataset2
822,21,17,2,positive,dataset2
822,21,21,2,positive,dataset2
822,21,22,1,positive,dataset2
822,21,26,2,positive,dataset2
822,21,30,2,positive,dataset2
822,21,31,1,positive,dataset2
822,21,40,2,positive,dataset2
822,21,42,2,positive,dataset2
822,21,49,2,positive,dataset2
822,26,18,1,positive,dataset2
822,29,13,1,positive,dataset2
822,30,19,1,positive,dataset2
822,31,2,2,positive,dataset2
822,35,33,1,positive,dataset2
822,39,2,1,positive,dataset2
822,39,5,2,positive,dataset2
822,39,6,1,positive,dataset2
822,39,6,2,positive,dataset2
822,39,12,2,positive,dataset2
822,39,26,2,positive,dataset2
822,41,15,1,positive,dataset2
822,41,17,1,positive,dataset2
822,41,17,2,positive,dataset2
822,42,2,1,positive,dataset2
822,42,23,1,positive,dataset2
822,42,23,2,positive,dataset2
822,42,29,1,positive,dataset2
822,42,49,2,positive,dataset2
822,58,5,2,positive,dataset2
822,58,6,2,positive,dataset2
822,60,2,1,positive,dataset2
822,60,5,2,positive,dataset2
822,60,17,2,positive,dataset2
822,60,22,2,positive,dataset2
822,60,24,1,positive,dataset2
822,60,24,2,positive,dataset2
822,71,12,1,positive,dataset2
822,71,40,2,positive,dataset2
822,72,25,1,positive,dataset2
822,73,2,2,positive,dataset2
822,75,28,1,positive,dataset2
822,75,28,2,positive,dataset2
822,75,55,1,positive,dataset2
822,83,18,1,positive,dataset2
822,84,5,1,positive,dataset2
822,84,33,1,positive,dataset2
822,98,18,1,positive,dataset2
822,99,24,2,positive,dataset2
822,111,2,2,positive,dataset2
823,1,26,1,positive,dataset2
823,3,6,1,positive,dataset2
823,3,17,2,positive,dataset2
823,3,22,1,positive,dataset2
823,3,26,2,positive,dataset2
823,6,0,1,positive,dataset2
823,21,2,1,positive,dataset2
823,21,22,2,positive,dataset2
823,21,23,2,positive,dataset2
823,21,25,2,positive,dataset2
823,21,35,1,positive,dataset2
823,21,42,1,positive,dataset2
823,26,18,2,positive,dataset2
823,31,2,2,positive,dataset2
823,35,6,1,positive,dataset2
823,39,6,2,positive,dataset2
823,41,15,2,positive,dataset2
823,42,23,1,positive,dataset2
823,42,23,2,positive,dataset2
823,58,5,2,positive,dataset2
823,58,6,2,positive,dataset2
823,60,6,1,positive,dataset2
823,60,17,2,positive,dataset2
823,60,22,2,positive,dataset2
823,60,24,2,positive,dataset2
823,71,12,1,positive,dataset2
823,71,12,2,positive,dataset2
823,73,2,1,positive,dataset2
823,73,2,2,positive,dataset2
823,75,28,2,positive,dataset2
823,83,18,2,positive,dataset2
823,84,5,1,positive,dataset2
823,84,6,1,positive,dataset2
823,84,17,2,positive,dataset2
823,84,26,2,positive,dataset2
823,90,6,1,positive,dataset2
823,97,0,2,positive,dataset2
823,98,18,2,positive,dataset2
823,99,24,2,positive,dataset2
823,100,17,1,positive,dataset2
823,112,2,2,positive,dataset2
823,113,2,2,positive,dataset2
824,3,6,1,positive,dataset2
824,6,0,1,positive,dataset2
824,21,17,2,positive,dataset2
824,21,31,1,positive,dataset2
824,35,6,1,positive,dataset2
824,42,23,2,positive,dataset2
824,58,6,1,positive,dataset2
824,58,6,2,positive,dataset2
824,60,6,1,positive,dataset2
824,71,12,1,positive,dataset2
824,73,2,2,positive,dataset2
824,84,6,1,positive,dataset2
824,90,6,1,positive,dataset2
824,97,0,2,positive,dataset2
825,3,6,2,positive,dataset2
825,21,42,2,positive,dataset2
825,35,6,2,positive,dataset2
825,39,23,1,positive,dataset2
825,40,2,1,positive,dataset2
825,42,23,1,positive,dataset2
825,60,6,2,positive,dataset2
825,60,17,2,positive,dataset2
825,71,12,1,positive,dataset2
825,73,2,1,positive,dataset2
825,84,6,2,positive,dataset2
825,90,6,2,positive,dataset2
825,95,17,1,positive,dataset2
825,97,0,2,positive,dataset2
826,31,15,1,positive,dataset2
826,39,23,1,positive,dataset2
826,42,23,1,positive,dataset2
826,42,23,2,positive,dataset2
826,47,38,1,positive,dataset2
826,60,2,1,positive,dataset2
826,60,15,1,positive,dataset2
826,60,17,2,positive,dataset2
826,75,10,1,positive,dataset2
826,75,28,2,positive,dataset2
826,107,2,2,positive,dataset2
827,42,23,1,positive,dataset2
827,42,23,2,positive,dataset2
828,41,17,2,positive,dataset2
829,58,6,1,positive,dataset2
829,58,6,2,positive,dataset2
829,60,32,1,positive,dataset2
830,3,12,1,positive,dataset2
830,39,23,2,positive,dataset2
830,58,6,1,positive,dataset2
830,58,6,2,positive,dataset2
830,60,32,1,positive,dataset2
831,95,17,2,positive,dataset2
832,26,18,2,positive,dataset2
832,42,23,1,positive,dataset2
832,95,17,2,positive,dataset2
833,31,24,2,positive,dataset2
833,58,6,2,positive,dataset2
834,3,6,2,positive,dataset2
834,21,17,2,positive,dataset2
834,31,2,1,positive,dataset2
834,35,6,2,positive,dataset2
834,39,23,1,positive,dataset2
834,39,23,2,positive,dataset2
834,39,47,1,positive,dataset2
834,42,23,1,positive,dataset2
834,47,38,2,positive,dataset2
834,58,6,2,positive,dataset2
834,60,2,2,positive,dataset2
834,60,6,2,positive,dataset2
834,60,17,1,positive,dataset2
834,60,32,1,positive,dataset2
834,75,28,2,positive,dataset2
834,83,18,1,positive,dataset2
834,84,6,2,positive,dataset2
834,90,2,1,positive,dataset2
834,90,6,2,positive,dataset2
834,98,18,1,positive,dataset2
835,3,2,2,positive,dataset2
835,3,6,2,positive,dataset2
835,21,23,1,positive,dataset2
835,21,35,1,positive,dataset2
835,25,2,2,positive,dataset2
835,35,6,2,positive,dataset2
835,39,2,2,positive,dataset2
835,52,2,2,positive,dataset2
835,60,2,2,positive,dataset2
835,60,6,2,positive,dataset2
835,84,6,2,positive,dataset2
835,90,6,2,positive,dataset2
835,102,2,2,positive,dataset2
836,21,17,1,positive,dataset2
836,26,18,1,positive,dataset2
836,72,25,2,positive,dataset2
836,83,18,1,positive,dataset2
837,3,12,1,positive,dataset2
837,21,17,1,positive,dataset2
837,83,18,2,positive,dataset2
837,98,18,2,positive,dataset2
838,3,2,2,positive,dataset2
838,3,10,1,positive,dataset2
838,3,12,2,positive,dataset2
838,3,30,2,positive,dataset2
838,21,2,1,positive,dataset2
838,21,17,1,positive,dataset2
838,21,26,2,positive,dataset2
838,22,17,1,positive,dataset2
838,26,18,1,positive,dataset2
838,40,2,2,positive,dataset2
838,41,15,1,positive,dataset2
838,58,6,1,positive,dataset2
838,60,17,2,positive,dataset2
838,83,18,1,positive,dataset2
839,26,18,1,positive,dataset2
839,58,6,1,positive,dataset2
839,58,6,2,positive,dataset2
840,95,17,1,positive,dataset2
841,31,2,2,positive,dataset2
842,21,6,2,positive,dataset2
842,21,22,1,positive,dataset2
842,21,22,2,positive,dataset2
842,21,26,2,positive,dataset2
842,60,22,1,positive,dataset2
842,61,17,1,positive,dataset2
842,73,2,1,positive,dataset2
842,75,28,2,positive,dataset2
842,81,22,1,positive,dataset2
842,95,17,1,positive,dataset2
843,21,17,1,positive,dataset2
844,39,23,2,positive,dataset2
844,42,23,2,positive,dataset2
845,21,35,2,positive,dataset2
845,39,6,1,positive,dataset2
846,83,18,2,positive,dataset2
846,98,18,2,positive,dataset2
847,60,22,2,positive,dataset2
848,21,22,2,positive,dataset2
848,21,35,1,positive,dataset2
848,39,47,1,positive,dataset2
848,40,2,2,positive,dataset2
848,58,6,2,positive,dataset2
848,60,15,1,positive,dataset2
849,40,2,2,positive,dataset2
850,3,12,1,positive,dataset2
850,60,32,1,positive,dataset2
851,83,18,1,positive,dataset2
851,98,18,1,positive,dataset2
852,83,18,2,positive,dataset2
852,98,18,2,positive,dataset2
853,3,17,1,positive,dataset2
853,21,17,1,positive,dataset2
853,39,17,1,positive,dataset2
853,95,17,1,positive,dataset2
854,3,2,1,positive,dataset2
854,3,2,2,positive,dataset2
854,21,10,2,positive,dataset2
854,21,17,1,positive,dataset2
854,21,22,1,positive,dataset2
854,21,22,2,positive,dataset2
854,21,24,2,positive,dataset2
854,21,26,1,positive,dataset2
854,21,26,2,positive,dataset2
854,21,32,2,positive,dataset2
854,21,35,1,positive,dataset2
854,21,49,2,positive,dataset2
854,35,2,1,positive,dataset2
854,39,6,2,positive,dataset2
854,41,17,2,positive,dataset2
854,42,17,1,positive,dataset2
854,42,17,2,positive,dataset2
854,42,23,1,positive,dataset2
854,42,49,2,positive,dataset2
854,58,6,1,positive,dataset2
854,58,6,2,positive,dataset2
854,60,15,2,positive,dataset2
854,60,17,1,positive,dataset2
854,60,17,2,positive,dataset2
854,60,22,1,positive,dataset2
854,60,22,2,positive,dataset2
854,60,24,2,positive,dataset2
854,60,32,2,positive,dataset2
854,71,12,2,positive,dataset2
854,73,2,1,positive,dataset2
854,75,28,2,positive,dataset2
854,89,2,2,positive,dataset2
854,97,0,1,positive,dataset2
854,114,2,1,positive,dataset2
854,115,2,1,positive,dataset2
854,116,2,1,positive,dataset2
855,3,2,2,positive,dataset2
855,21,35,1,positive,dataset2
855,24,2,2,positive,dataset2
855,58,6,2,positive,dataset2
855,73,2,1,positive,dataset2
855,73,2,2,positive,dataset2
856,21,26,1,positive,dataset2
857,95,17,1,positive,dataset2
858,71,12,2,positive,dataset2
858,84,26,2,positive,dataset2
858,95,17,1,positive,dataset2
859,58,6,1,positive,dataset2
859,58,6,2,positive,dataset2
860,39,23,1,positive,dataset2
860,42,23,1,positive,dataset2
860,42,23,2,positive,dataset2
860,58,6,2,positive,dataset2
860,60,22,1,positive,dataset2
860,107,2,1,positive,dataset2
861,21,26,2,positive,dataset2
862,26,18,2,positive,dataset2
862,41,17,2,positive,dataset2
862,42,23,1,positive,dataset2
862,42,23,2,positive,dataset2
862,54,2,1,positive,dataset2
862,58,6,2,positive,dataset2
862,60,26,1,positive,dataset2
