sample_id,ncrna_id,drug_id,disease_id,label,split_role,source_dataset
5067,1017,21,47,2,positive,dataset2
5068,1017,21,61,1,positive,dataset2
5069,1017,25,61,1,positive,dataset2
5070,1017,26,18,1,positive,dataset2
5071,1017,35,2,2,positive,dataset2
5072,1017,42,61,1,positive,dataset2
5073,1017,60,17,1,positive,dataset2
5074,1017,60,17,2,positive,dataset2
5075,1017,60,22,2,positive,dataset2
5076,1017,83,18,1,positive,dataset2
5077,1017,95,17,2,positive,dataset2
5078,1017,98,18,1,positive,dataset2
5079,1018,26,18,1,positive,dataset2
5080,1018,31,2,1,positive,dataset2
5081,1018,39,23,1,positive,dataset2
5082,1018,42,23,1,positive,dataset2
5083,1018,42,23,2,positive,dataset2
5084,1018,60,2,1,positive,dataset2
5085,1018,83,18,1,positive,dataset2
5086,1019,21,26,1,positive,dataset2
5087,1020,71,12,1,positive,dataset2
5088,1021,3,2,2,positive,dataset2
5089,1021,3,39,1,positive,dataset2
5090,1021,21,35,1,positive,dataset2
5091,1021,26,18,2,positive,dataset2
5092,1021,35,39,1,positive,dataset2
5093,1021,39,23,1,positive,dataset2
5094,1021,39,26,2,positive,dataset2
5095,1021,42,23,1,positive,dataset2
5096,1021,47,38,2,positive,dataset2
5097,1021,60,32,1,positive,dataset2
5098,1021,71,12,2,positive,dataset2
5099,1021,83,18,2,positive,dataset2
5100,1022,26,18,2,positive,dataset2
5101,1022,42,23,1,positive,dataset2
5102,1022,60,17,1,positive,dataset2
5103,1022,83,18,2,positive,dataset2
5104,1023,3,2,1,positive,dataset2
5105,1023,3,2,2,positive,dataset2
5106,1023,21,17,1,positive,dataset2
5107,1023,21,22,2,positive,dataset2
5108,1023,21,31,2,positive,dataset2
5109,1023,21,35,1,positive,dataset2
5110,1023,21,51,1,positive,dataset2
5111,1023,26,18,2,positive,dataset2
5112,1023,30,45,1,positive,dataset2
5113,1023,39,6,2,positive,dataset2
5114,1023,39,23,1,positive,dataset2
5115,1023,39,47,2,positive,dataset2
5116,1023,40,2,2,positive,dataset2
5117,1023,41,17,2,positive,dataset2
5118,1023,42,23,1,positive,dataset2
5119,1023,60,2,2,positive,dataset2
5120,1023,60,24,1,positive,dataset2
5121,1023,60,37,1,positive,dataset2
5122,1023,71,12,2,positive,dataset2
5123,1023,72,25,2,positive,dataset2
5124,1023,73,2,1,positive,dataset2
5125,1023,73,2,2,positive,dataset2
5126,1023,80,2,2,positive,dataset2
5127,1023,83,18,2,positive,dataset2
5128,1023,89,2,1,positive,dataset2
5129,1023,98,18,2,positive,dataset2
5130,1023,99,24,1,positive,dataset2
5131,1023,123,54,1,positive,dataset2
5132,1023,134,62,1,positive,dataset2
5133,1024,3,2,1,positive,dataset2
5134,1024,3,12,2,positive,dataset2
5135,1024,21,18,2,positive,dataset2
5136,1024,21,22,1,positive,dataset2
5137,1024,21,22,2,positive,dataset2
5138,1024,26,18,2,positive,dataset2
5139,1024,39,6,2,positive,dataset2
5140,1024,39,23,1,positive,dataset2
5141,1024,42,23,1,positive,dataset2
5142,1024,58,6,2,positive,dataset2
5143,1024,60,17,2,positive,dataset2
5144,1024,60,22,2,positive,dataset2
5145,1024,71,12,2,positive,dataset2
5146,1024,73,2,1,positive,dataset2
5147,1024,73,2,2,positive,dataset2
5148,1024,83,18,2,positive,dataset2
5149,1024,98,18,2,positive,dataset2
5150,1025,3,12,1,positive,dataset2
5151,1025,12,19,1,positive,dataset2
5152,1025,18,12,1,positive,dataset2
5153,1025,21,12,1,positive,dataset2
5154,1025,21,17,1,positive,dataset2
5155,1025,26,18,1,positive,dataset2
5156,1025,39,23,1,positive,dataset2
5157,1025,40,2,1,positive,dataset2
5158,1025,42,23,1,positive,dataset2
5159,1025,53,12,1,positive,dataset2
5160,1025,58,6,1,positive,dataset2
5161,1025,58,6,2,positive,dataset2
5162,1025,60,17,1,positive,dataset2
5163,1025,73,2,1,positive,dataset2
5164,1025,83,18,1,positive,dataset2
5165,1025,84,12,1,positive,dataset2
5166,1025,90,17,2,positive,dataset2
5167,1026,95,17,2,positive,dataset2
5168,1027,21,26,2,positive,dataset2
5169,1027,26,18,1,positive,dataset2
5170,1027,40,2,1,positive,dataset2
5171,1027,40,2,2,positive,dataset2
5172,1027,60,17,1,positive,dataset2
5173,1027,60,22,2,positive,dataset2
5174,1027,73,2,1,positive,dataset2
5175,1027,83,18,1,positive,dataset2
5176,1027,95,17,2,positive,dataset2
5177,1028,95,17,2,positive,dataset2
5178,1029,95,17,1,positive,dataset2
5179,1030,3,2,1,positive,dataset2
5180,1030,3,26,2,positive,dataset2
5181,1030,21,26,2,positive,dataset2
5182,1030,39,6,1,positive,dataset2
5183,1030,39,26,2,positive,dataset2
5184,1030,58,6,1,positive,dataset2
5185,1030,72,25,2,positive,dataset2
5186,1030,73,2,2,positive,dataset2
5187,1030,84,26,2,positive,dataset2
5188,1030,89,2,1,positive,dataset2
5189,1030,95,17,1,positive,dataset2
5190,1031,31,2,2,positive,dataset2
5191,1031,42,23,1,positive,dataset2
5192,1031,73,2,2,positive,dataset2
5193,1032,95,17,2,positive,dataset2
5194,1033,21,35,1,positive,dataset2
5195,1033,42,23,1,positive,dataset2
5196,1033,73,2,1,positive,dataset2
5197,1034,3,2,1,positive,dataset2
5198,1034,3,2,2,positive,dataset2
5199,1034,12,19,2,positive,dataset2
5200,1034,21,17,1,positive,dataset2
5201,1034,21,47,1,positive,dataset2
5202,1034,31,24,1,positive,dataset2
5203,1034,31,24,2,positive,dataset2
5204,1034,39,6,1,positive,dataset2
5205,1034,39,23,1,positive,dataset2
5206,1034,40,2,2,positive,dataset2
5207,1034,42,23,1,positive,dataset2
5208,1034,58,5,2,positive,dataset2
5209,1034,58,6,1,positive,dataset2
5210,1034,58,6,2,positive,dataset2
5211,1034,60,15,2,positive,dataset2
5212,1034,60,17,2,positive,dataset2
5213,1034,61,17,2,positive,dataset2
5214,1034,73,2,2,positive,dataset2
5215,1034,95,17,2,positive,dataset2
5216,1035,21,26,1,positive,dataset2
5217,1035,95,17,1,positive,dataset2
5218,1036,42,23,1,positive,dataset2
5219,1037,3,2,2,positive,dataset2
5220,1037,24,2,2,positive,dataset2
5221,1037,26,18,1,positive,dataset2
5222,1037,58,6,1,positive,dataset2
5223,1037,58,6,2,positive,dataset2
5224,1037,60,22,1,positive,dataset2
5225,1037,73,2,2,positive,dataset2
5226,1037,83,18,1,positive,dataset2
5227,1037,95,17,1,positive,dataset2
5228,1038,3,12,1,positive,dataset2
5229,1038,60,2,1,positive,dataset2
5230,1039,3,12,2,positive,dataset2
5231,1040,21,23,1,positive,dataset2
5232,1040,21,26,1,positive,dataset2
5233,1040,39,23,1,positive,dataset2
5234,1040,42,23,1,positive,dataset2
5235,1040,95,17,2,positive,dataset2
5236,1041,16,6,2,positive,dataset2
5237,1041,39,6,2,positive,dataset2
5238,1041,39,23,1,positive,dataset2
5239,1041,42,23,1,positive,dataset2
5240,1041,58,6,2,positive,dataset2
5241,1041,71,12,2,positive,dataset2
5242,1042,40,2,1,positive,dataset2
5243,1042,71,12,2,positive,dataset2
5244,1042,83,18,2,positive,dataset2
5245,1042,98,18,2,positive,dataset2
5246,1043,3,2,2,positive,dataset2
5247,1043,3,6,2,positive,dataset2
5248,1043,3,12,1,positive,dataset2
5249,1043,12,19,1,positive,dataset2
5250,1043,16,6,2,positive,dataset2
5251,1043,18,12,1,positive,dataset2
5252,1043,21,12,1,positive,dataset2
5253,1043,21,17,1,positive,dataset2
5254,1043,24,2,2,positive,dataset2
5255,1043,26,18,1,positive,dataset2
5256,1043,39,6,2,positive,dataset2
5257,1043,39,23,1,positive,dataset2
5258,1043,40,2,1,positive,dataset2
5259,1043,42,23,1,positive,dataset2
5260,1043,47,38,2,positive,dataset2
5261,1043,53,6,2,positive,dataset2
5262,1043,53,12,1,positive,dataset2
5263,1043,58,6,2,positive,dataset2
5264,1043,60,17,1,positive,dataset2
5265,1043,83,18,1,positive,dataset2
5266,1043,84,6,2,positive,dataset2
5267,1043,84,12,1,positive,dataset2
5268,1043,98,18,1,positive,dataset2
5269,1044,3,12,1,positive,dataset2
5270,1045,21,26,2,positive,dataset2
5271,1045,73,2,2,positive,dataset2
5272,1045,95,17,2,positive,dataset2
5273,1046,3,2,1,positive,dataset2
5274,1046,21,17,2,positive,dataset2
5275,1046,39,6,2,positive,dataset2
5276,1046,42,23,1,positive,dataset2
5277,1046,42,23,2,positive,dataset2
5278,1046,60,24,2,positive,dataset2
5279,1046,89,2,1,positive,dataset2
5280,1047,3,2,1,positive,dataset2
5281,1047,3,2,2,positive,dataset2
5282,1047,3,6,1,positive,dataset2
5283,1047,12,19,2,positive,dataset2
5284,1047,21,17,1,positive,dataset2
5285,1047,21,17,2,positive,dataset2
5286,1047,21,35,1,positive,dataset2
5287,1047,24,17,2,positive,dataset2
5288,1047,26,18,1,positive,dataset2
5289,1047,31,17,1,positive,dataset2
5290,1047,35,6,1,positive,dataset2
5291,1047,35,17,1,positive,dataset2
5292,1047,39,5,1,positive,dataset2
5293,1047,39,6,2,positive,dataset2
5294,1047,39,47,2,positive,dataset2
5295,1047,41,17,1,positive,dataset2
5296,1047,42,23,2,positive,dataset2
5297,1047,47,38,1,positive,dataset2
5298,1047,52,21,2,positive,dataset2
5299,1047,58,6,2,positive,dataset2
5300,1047,60,6,1,positive,dataset2
5301,1047,60,24,2,positive,dataset2
5302,1047,61,17,1,positive,dataset2
5303,1047,71,12,1,positive,dataset2
5304,1047,71,12,2,positive,dataset2
5305,1047,72,25,1,positive,dataset2
5306,1047,83,18,1,positive,dataset2
5307,1047,84,6,1,positive,dataset2
5308,1047,90,6,1,positive,dataset2
5309,1047,95,17,1,positive,dataset2
5310,1047,95,17,2,positive,dataset2
5311,1047,98,18,1,positive,dataset2
5312,1048,21,26,1,positive,dataset2
5313,1048,71,12,1,positive,dataset2
5314,1048,95,17,2,positive,dataset2
5315,1049,3,0,2,positive,dataset2
5316,1049,3,2,1,positive,dataset2
5317,1049,21,2,1,positive,dataset2
5318,1049,21,22,1,positive,dataset2
5319,1049,21,49,2,positive,dataset2
5320,1049,21,51,1,positive,dataset2
5321,1049,26,18,2,positive,dataset2
5322,1049,31,12,1,positive,dataset2
5323,1049,39,12,1,positive,dataset2
5324,1049,39,23,1,positive,dataset2
5325,1049,41,17,1,positive,dataset2
5326,1049,42,23,1,positive,dataset2
5327,1049,42,23,2,positive,dataset2
5328,1049,42,49,2,positive,dataset2
5329,1049,58,6,1,positive,dataset2
5330,1049,60,12,1,positive,dataset2
5331,1049,60,17,2,positive,dataset2
5332,1049,72,25,1,positive,dataset2
5333,1049,73,2,1,positive,dataset2
5334,1049,75,28,1,positive,dataset2
5335,1049,83,18,2,positive,dataset2
5336,1049,89,2,1,positive,dataset2
5337,1049,90,12,1,positive,dataset2
5338,1049,95,17,2,positive,dataset2
5339,1049,101,6,2,positive,dataset2
5340,1049,108,17,1,positive,dataset2
5341,1049,135,6,2,positive,dataset2
5342,1050,21,17,2,positive,dataset2
5343,1050,21,42,1,positive,dataset2
5344,1050,26,18,2,positive,dataset2
5345,1050,31,24,1,positive,dataset2
5346,1050,39,6,2,positive,dataset2
5347,1050,42,23,2,positive,dataset2
5348,1050,58,6,2,positive,dataset2
5349,1050,60,22,1,positive,dataset2
5350,1050,60,22,2,positive,dataset2
5351,1050,75,10,1,positive,dataset2
5352,1050,83,18,2,positive,dataset2
5353,1050,95,17,2,positive,dataset2
5354,1050,119,17,1,positive,dataset2
5355,1051,95,17,1,positive,dataset2
5356,1052,3,2,1,positive,dataset2
5357,1052,3,2,2,positive,dataset2
5358,1052,3,12,1,positive,dataset2
5359,1052,21,22,1,positive,dataset2
5360,1052,31,2,1,positive,dataset2
5361,1052,39,47,1,positive,dataset2
5362,1052,41,17,1,positive,dataset2
5363,1052,42,23,2,positive,dataset2
5364,1052,47,38,1,positive,dataset2
5365,1052,52,5,1,positive,dataset2
5366,1052,52,6,1,positive,dataset2
5367,1052,52,41,1,positive,dataset2
5368,1052,58,6,1,positive,dataset2
5369,1052,60,22,1,positive,dataset2
5370,1052,60,22,2,positive,dataset2
5371,1052,60,24,1,positive,dataset2
5372,1052,71,12,1,positive,dataset2
5373,1052,71,12,2,positive,dataset2
5374,1052,73,2,1,positive,dataset2
5375,1052,75,28,1,positive,dataset2
5376,1052,75,28,2,positive,dataset2
5377,1052,95,17,1,positive,dataset2
5378,1052,99,24,1,positive,dataset2
5379,1053,3,12,1,positive,dataset2
5380,1053,18,12,1,positive,dataset2
5381,1053,21,12,1,positive,dataset2
5382,1053,21,17,2,positive,dataset2
5383,1053,39,23,1,positive,dataset2
5384,1053,42,23,1,positive,dataset2
5385,1053,53,12,1,positive,dataset2
5386,1053,60,22,2,positive,dataset2
5387,1053,60,26,2,positive,dataset2
5388,1053,60,32,1,positive,dataset2
5389,1053,75,28,1,positive,dataset2
5390,1053,84,12,1,positive,dataset2
5391,1053,95,17,1,positive,dataset2
5392,1054,95,17,1,positive,dataset2
5393,1055,21,15,1,positive,dataset2
5394,1055,21,17,2,positive,dataset2
5395,1055,39,6,2,positive,dataset2
5396,1055,42,23,2,positive,dataset2
5397,1055,95,17,2,positive,dataset2
5398,1056,3,2,1,positive,dataset2
5399,1056,3,12,1,positive,dataset2
5400,1056,18,12,1,positive,dataset2
5401,1056,21,2,1,positive,dataset2
5402,1056,21,6,2,positive,dataset2
5403,1056,21,12,1,positive,dataset2
5404,1056,21,15,1,positive,dataset2
5405,1056,21,17,1,positive,dataset2
5406,1056,21,17,2,positive,dataset2
5407,1056,21,22,1,positive,dataset2
5408,1056,21,26,2,positive,dataset2
5409,1056,21,51,2,positive,dataset2
5410,1056,26,18,1,positive,dataset2
5411,1056,31,17,2,positive,dataset2
5412,1056,31,24,1,positive,dataset2
5413,1056,33,2,2,positive,dataset2
5414,1056,39,6,2,positive,dataset2
5415,1056,39,47,2,positive,dataset2
5416,1056,41,17,1,positive,dataset2
5417,1056,42,23,2,positive,dataset2
5418,1056,53,12,1,positive,dataset2
5419,1056,60,2,2,positive,dataset2
5420,1056,60,22,2,positive,dataset2
5421,1056,60,24,2,positive,dataset2
5422,1056,61,17,1,positive,dataset2
5423,1056,71,12,2,positive,dataset2
5424,1056,72,25,2,positive,dataset2
5425,1056,83,18,1,positive,dataset2
5426,1056,84,12,1,positive,dataset2
5427,1056,95,17,1,positive,dataset2
5428,1056,98,18,1,positive,dataset2
5429,1057,73,2,2,positive,dataset2
5430,1058,21,6,2,positive,dataset2
5431,1058,21,15,2,positive,dataset2
5432,1059,3,2,1,positive,dataset2
5433,1059,3,2,2,positive,dataset2
5434,1059,3,5,2,positive,dataset2
5435,1059,3,30,2,positive,dataset2
5436,1059,21,12,2,positive,dataset2
5437,1059,21,17,1,positive,dataset2
5438,1059,21,18,2,positive,dataset2
5439,1059,21,22,1,positive,dataset2
5440,1059,21,22,2,positive,dataset2
5441,1059,21,49,2,positive,dataset2
5442,1059,26,18,1,positive,dataset2
5443,1059,31,2,2,positive,dataset2
5444,1059,31,24,2,positive,dataset2
5445,1059,39,6,1,positive,dataset2
5446,1059,39,6,2,positive,dataset2
5447,1059,39,12,2,positive,dataset2
5448,1059,39,26,1,positive,dataset2
5449,1059,39,26,2,positive,dataset2
5450,1059,40,2,1,positive,dataset2
5451,1059,41,17,2,positive,dataset2
5452,1059,42,17,2,positive,dataset2
5453,1059,42,49,2,positive,dataset2
5454,1059,47,38,1,positive,dataset2
5455,1059,58,6,1,positive,dataset2
5456,1059,58,6,2,positive,dataset2
5457,1059,58,26,2,positive,dataset2
5458,1059,60,22,1,positive,dataset2
5459,1059,60,22,2,positive,dataset2
5460,1059,60,32,1,positive,dataset2
5461,1059,71,12,1,positive,dataset2
5462,1059,75,10,2,positive,dataset2
5463,1059,75,18,2,positive,dataset2
5464,1059,75,28,2,positive,dataset2
5465,1059,83,18,1,positive,dataset2
5466,1059,97,0,1,positive,dataset2
5467,1059,136,17,2,positive,dataset2
5468,1060,3,6,2,positive,dataset2
5469,1060,21,22,1,positive,dataset2
5470,1060,35,6,2,positive,dataset2
5471,1060,60,6,2,positive,dataset2
5472,1060,73,2,1,positive,dataset2
5473,1060,84,6,2,positive,dataset2
5474,1060,90,6,2,positive,dataset2
5475,1060,95,17,2,positive,dataset2
5476,1061,1,26,2,positive,dataset2
5477,1061,3,2,1,positive,dataset2
5478,1061,3,12,1,positive,dataset2
5479,1061,21,17,1,positive,dataset2
5480,1061,21,17,2,positive,dataset2
5481,1061,21,22,1,positive,dataset2
5482,1061,21,22,2,positive,dataset2
5483,1061,21,31,1,positive,dataset2
5484,1061,21,35,1,positive,dataset2
5485,1061,26,18,2,positive,dataset2
5486,1061,31,2,1,positive,dataset2
5487,1061,40,2,1,positive,dataset2
5488,1061,41,17,1,positive,dataset2
5489,1061,42,23,1,positive,dataset2
5490,1061,58,6,2,positive,dataset2
5491,1061,60,2,1,positive,dataset2
5492,1061,60,24,2,positive,dataset2
5493,1061,71,12,1,positive,dataset2
5494,1061,73,2,1,positive,dataset2
5495,1061,73,2,2,positive,dataset2
5496,1061,83,18,2,positive,dataset2
5497,1061,89,2,1,positive,dataset2
5498,1061,95,17,2,positive,dataset2
5499,1061,98,18,2,positive,dataset2
5500,1061,108,17,1,positive,dataset2
5501,1062,21,26,2,positive,dataset2
5502,1062,71,12,2,positive,dataset2
5503,1063,31,2,1,positive,dataset2
5504,1064,1,26,2,positive,dataset2
5505,1064,3,2,1,positive,dataset2
5506,1064,16,57,2,positive,dataset2
5507,1064,21,17,2,positive,dataset2
5508,1064,21,23,2,positive,dataset2
5509,1064,26,18,1,positive,dataset2
5510,1064,31,24,2,positive,dataset2
5511,1064,35,12,2,positive,dataset2
5512,1064,35,13,1,positive,dataset2
5513,1064,39,6,2,positive,dataset2
5514,1064,39,23,1,positive,dataset2
5515,1064,39,57,2,positive,dataset2
5516,1064,42,23,1,positive,dataset2
5517,1064,58,6,1,positive,dataset2
5518,1064,58,6,2,positive,dataset2
5519,1064,60,22,2,positive,dataset2
5520,1064,72,25,2,positive,dataset2
5521,1064,73,2,1,positive,dataset2
5522,1064,73,2,2,positive,dataset2
5523,1064,75,10,1,positive,dataset2
5524,1064,77,13,1,positive,dataset2
5525,1064,83,18,2,positive,dataset2
5526,1064,89,2,1,positive,dataset2
5527,1064,98,18,2,positive,dataset2
5528,1065,21,26,1,positive,dataset2
5529,1066,3,17,1,positive,dataset2
5530,1066,3,26,2,positive,dataset2
5531,1066,3,37,2,positive,dataset2
5532,1066,12,19,2,positive,dataset2
5533,1066,20,26,2,positive,dataset2
5534,1066,21,17,1,positive,dataset2
5535,1066,21,26,2,positive,dataset2
5536,1066,26,18,2,positive,dataset2
5537,1066,31,26,2,positive,dataset2
5538,1066,33,2,1,positive,dataset2
5539,1066,35,2,1,positive,dataset2
5540,1066,39,5,2,positive,dataset2
5541,1066,39,6,2,positive,dataset2
5542,1066,39,26,2,positive,dataset2
5543,1066,41,17,1,positive,dataset2
5544,1066,42,23,1,positive,dataset2
5545,1066,54,2,1,positive,dataset2
5546,1066,58,6,1,positive,dataset2
5547,1066,58,6,2,positive,dataset2
5548,1066,60,17,1,positive,dataset2
5549,1066,60,17,2,positive,dataset2
5550,1066,60,22,1,positive,dataset2
5551,1066,60,22,2,positive,dataset2
5552,1066,60,26,2,positive,dataset2
5553,1066,72,25,2,positive,dataset2
5554,1066,73,2,1,positive,dataset2
5555,1066,73,2,2,positive,dataset2
5556,1066,83,18,1,positive,dataset2
5557,1066,83,18,2,positive,dataset2
5558,1066,84,26,2,positive,dataset2
5559,1066,90,17,2,positive,dataset2
5560,1066,98,18,1,positive,dataset2
5561,1066,98,18,2,positive,dataset2
5562,1067,21,17,1,positive,dataset2
5563,1067,21,35,2,positive,dataset2
5564,1067,60,17,1,positive,dataset2
5565,1068,3,2,2,positive,dataset2
5566,1068,21,22,1,positive,dataset2
5567,1068,24,2,2,positive,dataset2
5568,1068,26,18,1,positive,dataset2
5569,1068,39,23,2,positive,dataset2
5570,1068,40,2,2,positive,dataset2
5571,1068,42,23,1,positive,dataset2
5572,1068,42,23,2,positive,dataset2
5573,1068,83,18,1,positive,dataset2
5574,1068,83,18,2,positive,dataset2
5575,1068,98,18,2,positive,dataset2
5576,1068,105,12,2,positive,dataset2
5577,1068,106,12,2,positive,dataset2
5578,1069,21,22,1,positive,dataset2
5579,1069,21,35,1,positive,dataset2
5580,1069,42,23,2,positive,dataset2
5581,1069,60,15,1,positive,dataset2
5582,1069,83,18,1,positive,dataset2
5583,1069,98,18,1,positive,dataset2
5584,1069,107,2,1,positive,dataset2
5585,1070,21,17,2,positive,dataset2
5586,1071,3,37,1,positive,dataset2
